OrderDetailID,OrderID,ProductID,Quantity,Price
1256,2304,57,3,290
1257,3727,38,2,616
1258,9505,75,3,217
1259,4953,5,2,873
1260,8336,47,4,554
1261,2740,14,4,813
1262,8397,80,4,489
1263,5922,48,3,474
1264,2175,41,2,800
1265,7101,51,4,26
1266,7017,37,2,446
1267,7958,21,2,604
1268,2225,8,4,61
1269,7919,78,4,673
1270,8919,9,2,61
1271,3277,12,4,835
1272,8392,79,1,554
1273,7337,25,2,569
1274,434,21,3,649
1275,1288,46,1,527
1276,1885,98,3,410
1277,4214,26,4,198
1278,4182,68,4,422
1279,4418,25,4,67
1280,6402,40,3,422
1281,6161,32,1,481
1282,1757,62,2,489
1283,4790,29,1,837
1284,5484,86,3,519
1285,6763,98,4,427
1286,9140,19,1,443
1287,7269,50,2,413
1288,769,70,2,742
1289,2896,20,1,428
1290,395,80,4,152
1291,8982,97,3,960
1292,897,9,2,410
1293,6477,86,2,171
1294,8558,34,3,443
1295,4913,83,1,730
1296,5802,41,4,799
1297,8796,37,4,799
1298,7089,68,2,980
1299,7437,69,4,519
1300,7006,64,3,998
1301,9978,76,1,739
1302,6372,97,4,511
1303,9924,51,3,928
1304,3214,59,4,835
1305,9124,73,3,821
1306,4792,63,3,527
1307,3287,44,4,604
1308,5166,93,4,451
1309,4111,94,1,451
1310,9559,93,1,53
1311,8328,45,3,152
1312,1658,52,4,41
1313,2744,17,4,932
1314,5387,35,4,649
1315,3991,13,1,735
1316,3483,46,3,89
1317,1823,36,4,893
1318,3944,4,4,471
1319,1346,61,1,198
1320,876,65,3,433
1321,2416,43,4,210
1322,8968,27,2,980
1323,3905,92,4,519
1324,4505,89,3,61
1325,408,88,1,739
1326,3807,66,4,670
1327,7795,23,2,624
1328,6910,51,2,422
1329,308,86,4,152
1330,4159,82,3,474
1331,8269,56,4,763
1332,4047,52,2,998
1333,7968,54,2,389
1334,365,16,4,928
1335,9491,96,3,704
1336,1960,67,2,409
1337,4136,1,3,165
1338,8858,98,2,433
1339,3589,26,1,932
1340,8917,60,3,198
1341,3528,70,1,232
1342,8406,44,4,169
1343,2007,36,1,254
1344,8281,9,3,152
1345,1607,7,4,210
1346,5966,31,2,704
1347,4480,33,3,409
1348,1193,54,4,873
1349,4531,68,2,511
1350,7878,70,3,139
1351,2656,75,3,364
1352,319,77,4,26
1353,3166,73,1,89
1354,7538,51,4,670
1355,5173,18,3,26
1356,4961,26,4,540
1357,1547,87,4,171
1358,7690,87,4,389
1359,4829,51,4,540
1360,988,62,1,604
1361,8616,5,4,616
1362,7415,10,1,61
1363,6290,47,4,813
1364,5202,40,1,670
1365,5935,83,4,742
1366,375,72,1,554
1367,8239,15,3,409
1368,500,19,4,465
1369,6651,68,1,428
1370,7759,99,2,960
1371,5244,37,2,26
1372,2393,76,1,645
1373,4525,31,2,210
1374,5551,80,2,195
1375,5152,64,2,272
1376,2034,85,1,451
1377,4883,55,2,603
1378,9362,84,3,960
1379,3864,60,3,427
1380,2991,50,4,910
1381,9309,22,2,670
1382,8438,44,3,498
1383,3413,69,3,471
1384,9877,8,3,217
1385,304,8,1,893
1386,2025,33,1,799
1387,450,91,4,208
1388,9133,30,2,569
1389,534,92,3,498
1390,2472,82,3,554
1391,6182,10,1,498
1392,2579,40,4,960
1393,8083,13,1,527
1394,2653,61,4,443
1395,4978,43,2,208
1396,3759,55,4,30
1397,3898,51,4,980
1398,953,87,2,799
1399,9691,19,4,433
1400,6359,54,2,53
1401,3576,23,2,739
1402,914,62,4,428
1403,3038,41,1,152
1404,4056,80,1,239
1405,3280,12,4,169
1406,5086,100,4,873
1407,7961,4,3,83
1408,3494,12,4,624
1409,2023,27,1,519
1410,5761,14,1,409
1411,5288,16,3,217
1412,951,93,3,954
1413,9055,12,3,409
1414,9823,53,3,634
1415,4065,15,1,67
1416,8780,1,3,928
1417,9463,28,3,426
1418,8875,8,3,540
1419,1328,96,4,95
1420,8486,89,4,389
1421,9050,99,1,210
1422,4350,76,3,835
1423,913,60,2,83
1424,8173,6,3,519
1425,9381,63,1,910
1426,7874,95,3,527
1427,8862,9,3,704
1428,9104,52,3,763
1429,9772,89,3,297
1430,1723,54,1,451
1431,7300,84,4,800
1432,4255,79,4,223
1433,5417,54,4,95
1434,9804,36,1,604
1435,8578,26,3,426
1436,5640,41,4,443
1437,5739,11,3,465
1438,5160,63,1,502
1439,6761,27,2,739
1440,6462,39,3,165
1441,9786,21,3,742
1442,1351,6,1,217
1443,7767,11,3,422
1444,174,46,2,742
1445,8551,31,2,443
1446,9882,56,4,433
1447,9002,75,4,443
1448,943,51,1,61
1449,4530,8,2,910
1450,429,83,4,527
1451,1945,96,2,498
1452,2356,90,4,41
1453,9607,43,1,799
1454,4374,34,4,210
1455,3229,47,4,910
1456,7896,16,4,614
1457,4264,97,3,446
1458,5556,35,4,67
1459,6514,10,1,603
1460,4044,100,3,604
1461,7680,87,1,413
1462,6523,55,1,502
1463,569,48,4,89
1464,8030,4,1,169
1465,6243,19,3,198
1466,2211,60,4,742
1467,8026,83,3,837
1468,5395,42,1,427
1469,7125,14,2,998
1470,344,33,3,410
1471,2584,48,1,954
1472,6752,54,3,217
1473,3193,52,2,254
1474,154,37,4,954
1475,7250,82,3,489
1476,7445,8,1,474
1477,4222,74,2,800
1478,5404,31,2,202
1479,7804,35,4,481
1480,1871,55,3,932
1481,7959,89,1,813
1482,3253,25,2,232
1483,5941,3,2,645
1484,3548,15,1,83
1485,3908,96,1,272
1486,9577,21,4,835
1487,7007,58,4,30
1488,7805,97,4,954
1489,1476,39,4,443
1490,4002,27,2,83
1491,9350,14,1,232
1492,3935,36,2,389
1493,4991,46,1,169
1494,4786,10,1,739
1495,3864,24,2,704
1496,2521,10,2,735
1497,4101,95,4,604
1498,7734,58,2,217
1499,778,28,1,83
1500,8413,68,4,422
1501,9822,48,3,290
1502,1542,19,1,89
1503,5648,16,4,410
1504,7740,96,4,171
1505,9157,70,4,53
1506,6056,51,2,239
1507,6644,74,2,604
1508,6851,59,2,139
1509,9186,16,3,932
1510,3521,2,3,873
1511,6389,72,4,540
1512,8454,39,3,735
1513,4639,69,3,364
1514,3423,94,1,873
1515,2082,8,2,616
1516,488,93,1,202
1517,9973,3,1,83
1518,3421,77,3,749
1519,7614,52,4,777
1520,6614,27,4,450
1521,6438,51,1,960
1522,4984,76,1,465
1523,1783,61,1,165
1524,7556,51,3,777
1525,277,40,1,413
1526,9892,6,2,873
1527,8690,49,1,165
1528,5363,15,1,645
1529,8039,46,1,645
1530,3929,47,2,202
1531,4455,72,3,171
1532,2840,52,2,61
1533,278,88,2,389
1534,4267,32,2,837
1535,1520,31,4,426
1536,6833,38,1,208
1537,4472,55,2,389
1538,5138,3,3,428
1539,6444,48,1,427
1540,4205,99,4,451
1541,9248,13,4,165
1542,1466,58,4,960
1543,1080,42,4,290
1544,9956,41,4,540
1545,2495,15,1,433
1546,6636,26,4,498
1547,9081,12,1,489
1548,8324,89,2,83
1549,9454,92,4,540
1550,250,19,4,290
1551,1066,73,3,297
1552,997,99,1,980
1553,231,45,1,634
1554,9020,36,4,730
1555,404,32,3,704
1556,4077,67,3,171
1557,3964,5,2,928
1558,3453,60,3,481
1559,8047,82,1,616
1560,7957,42,2,232
1561,4223,51,4,932
1562,5765,79,3,603
1563,8432,89,4,451
1564,7718,18,4,427
1565,6714,71,2,813
1566,8880,22,2,61
1567,8555,88,3,604
1568,4270,35,1,813
1569,4951,22,3,195
1570,2305,27,2,511
1571,2148,2,1,232
1572,2535,61,4,152
1573,9564,75,1,446
1574,2593,26,3,217
1575,3438,7,2,239
1576,5272,83,1,67
1577,2630,83,2,297
1578,6798,74,2,364
1579,8288,95,1,604
1580,8531,65,3,389
1581,9670,81,1,171
1582,1108,74,1,569
1583,7641,36,3,433
1584,4221,21,3,272
1585,2388,17,2,522
1586,651,42,2,210
1587,5629,44,2,297
1588,6816,43,2,980
1589,1437,67,4,443
1590,3358,50,2,61
1591,3158,22,2,670
1592,4235,94,3,428
1593,9172,50,4,980
1594,704,36,1,730
1595,6054,69,4,30
1596,1212,3,2,239
1597,9607,65,4,604
1598,4999,81,4,873
1599,8132,54,3,422
1600,7460,52,1,799
1601,1062,22,2,169
1602,1060,91,3,198
1603,8307,33,4,980
1604,8706,21,3,61
1605,8503,1,4,217
1606,9982,4,4,614
1607,845,41,1,451
1608,3260,6,4,254
1609,4121,28,4,954
1610,8974,76,1,835
1611,7408,87,3,873
1612,5513,12,2,777
1613,675,48,2,297
1614,9477,58,3,433
1615,4332,45,1,670
1616,1486,33,3,223
1617,9726,21,2,426
1618,2117,58,3,998
1619,5371,91,3,389
1620,6831,50,2,670
1621,735,96,3,409
1622,7498,1,1,474
1623,3568,32,2,527
1624,1021,67,2,290
1625,6493,97,2,413
1626,6160,1,3,426
1627,209,24,2,239
1628,7211,19,1,837
1629,9166,18,4,519
1630,6828,96,3,569
1631,1929,44,3,498
1632,4935,6,1,83
1633,9808,81,1,239
1634,1724,12,2,427
1635,7475,34,3,649
1636,8728,36,2,489
1637,8574,64,3,208
1638,6907,66,4,223
1639,3063,20,3,821
1640,6126,84,1,290
1641,9399,56,2,169
1642,5878,47,3,511
1643,5251,39,2,198
1644,5487,55,3,427
1645,5994,57,2,217
1646,4039,51,3,835
1647,8467,64,2,998
1648,4522,96,4,616
1649,3400,3,4,290
1650,6871,90,2,433
1651,7060,41,1,169
1652,3873,76,2,910
1653,8582,50,4,835
1654,8463,3,1,198
1655,3022,28,1,489
1656,457,73,2,777
1657,8538,90,4,763
1658,3328,6,3,169
1659,5919,5,1,670
1660,3457,73,2,980
1661,5267,55,4,835
1662,9743,98,4,932
1663,3874,92,2,730
1664,5202,26,2,670
1665,3758,57,3,410
1666,9267,54,1,519
1667,2315,62,4,634
1668,3563,99,1,61
1669,4946,65,3,489
1670,7616,68,1,223
1671,6401,77,3,799
1672,2057,53,2,960
1673,4417,21,1,410
1674,1367,82,3,527
1675,7425,84,1,217
1676,3962,4,3,514
1677,9364,96,4,471
1678,2240,27,4,519
1679,9108,89,1,704
1680,5244,71,2,519
1681,9553,45,1,835
1682,85,94,1,83
1683,5032,87,3,540
1684,9688,29,4,139
1685,7838,57,4,569
1686,1559,21,1,364
1687,5240,97,4,893
1688,5176,82,1,800
1689,6545,27,3,614
1690,4610,78,3,422
1691,4458,40,1,443
1692,3800,31,3,540
1693,33,8,4,634
1694,1785,67,3,873
1695,8463,35,4,604
1696,9578,75,4,519
1697,6818,100,3,413
1698,8636,98,2,481
1699,8340,87,3,290
1700,2519,69,4,364
1701,8735,30,3,389
1702,2026,37,1,777
1703,8544,16,3,837
1704,369,14,3,364
1705,6169,71,3,616
1706,7680,97,3,61
1707,4428,2,2,704
1708,780,46,3,704
1709,9676,5,4,634
1710,7667,45,1,569
1711,2486,45,4,61
1712,6288,60,2,910
1713,2750,15,2,704
1714,4170,42,3,893
1715,9208,2,4,603
1716,6026,88,1,30
1717,7259,29,2,171
1718,9268,93,4,928
1719,9232,85,4,932
1720,2703,25,4,739
1721,1016,22,3,443
1722,4623,83,3,910
1723,9862,62,3,413
1724,8145,13,1,498
1725,7789,62,2,61
1726,6258,38,2,446
1727,5207,57,3,645
1728,2274,33,3,217
1729,6268,33,4,730
1730,1643,56,2,422
1731,2393,12,3,410
1732,4390,87,4,471
1733,2512,93,3,446
1734,1577,29,1,139
1735,7308,43,2,364
1736,5568,60,1,799
1737,3739,65,3,451
1738,504,24,3,893
1739,326,69,2,670
1740,9773,57,1,41
1741,4888,35,4,426
1742,552,45,4,800
1743,3929,69,3,106
1744,8485,13,2,649
1745,9987,32,4,364
1746,9156,55,3,511
1747,1604,27,4,61
1748,2793,88,1,735
1749,9822,3,1,670
1750,8485,1,2,426
1751,114,63,2,428
1752,5675,93,3,254
1753,3157,45,1,422
1754,2820,86,3,730
1755,6343,69,1,813
1756,634,43,4,91
1757,4637,85,4,489
1758,7779,12,1,604
1759,7776,92,3,254
1760,9066,75,3,893
1761,2804,15,3,26
1762,7307,38,4,413
1763,9714,62,4,511
1764,5557,35,1,932
1765,5649,16,1,481
1766,5772,64,2,210
1767,9735,15,4,522
1768,3564,96,4,210
1769,1589,64,1,410
1770,5730,58,2,569
1771,9469,80,1,540
1772,8266,97,4,813
1773,2485,40,2,217
1774,7685,57,1,670
1775,1889,20,4,254
1776,4772,37,3,165
1777,1390,32,3,152
1778,4218,74,3,554
1779,4747,16,4,799
1780,8640,5,2,171
1781,5465,20,4,519
1782,6691,56,4,208
1783,4899,91,2,821
1784,6179,43,4,413
1785,6945,60,4,433
1786,9293,50,3,95
1787,9593,59,3,422
1788,7596,84,1,89
1789,5864,13,2,604
1790,294,19,2,446
1791,9770,79,2,998
1792,4269,38,4,777
1793,7198,27,1,139
1794,4059,81,2,474
1795,5283,74,4,502
1796,7196,36,2,450
1797,5545,5,4,443
1798,8496,51,3,777
1799,2952,48,3,928
1800,4762,27,4,670
1801,7019,59,2,26
1802,9954,54,3,465
1803,5757,28,1,239
1804,2931,68,3,165
1805,2717,71,4,704
1806,6967,8,2,474
1807,5826,15,2,169
1808,9542,29,3,498
1809,3376,73,3,616
1810,8144,20,3,422
1811,1611,65,3,670
1812,123,7,2,26
1813,6565,34,3,471
1814,5379,10,2,604
1815,7605,48,2,502
1816,8360,70,2,498
1817,8721,25,4,208
1818,8574,76,3,960
1819,2790,41,3,614
1820,5484,78,2,202
1821,7983,11,4,169
1822,3978,12,4,928
1823,7229,83,3,730
1824,245,42,3,30
1825,1949,92,3,426
1826,1353,53,4,427
1827,1730,83,4,813
1828,8004,29,3,873
1829,4265,45,4,777
1830,5352,99,4,422
1831,1118,23,3,422
1832,8171,60,1,290
1833,459,80,1,433
1834,519,60,4,232
1835,9810,21,4,446
1836,4232,59,1,165
1837,9658,40,4,645
1838,9326,1,3,428
1839,763,25,3,527
1840,8386,16,1,489
1841,3690,33,1,522
1842,7318,89,1,223
1843,9140,22,4,422
1844,1250,67,2,569
1845,4017,67,3,61
1846,5380,75,2,527
1847,2649,43,1,210
1848,8121,52,4,502
1849,2117,63,2,739
1850,8140,5,4,428
1851,3381,25,1,670
1852,1875,38,2,83
1853,5503,53,3,649
1854,2533,16,2,297
1855,7351,96,3,960
1856,5679,93,1,91
1857,5081,70,2,446
1858,3001,86,3,450
1859,3705,73,4,139
1860,8771,10,3,254
1861,5634,55,3,514
1862,4491,14,2,202
1863,2030,84,1,670
1864,7134,69,3,471
1865,8333,71,4,364
1866,1192,54,4,763
1867,3401,56,3,873
1868,3588,78,2,673
1869,676,57,3,30
1870,2080,15,4,704
1871,6329,81,3,502
1872,9356,84,2,800
1873,6034,16,1,704
1874,6639,21,2,165
1875,942,75,2,67
1876,423,68,2,53
1877,1335,25,2,364
1878,1949,66,3,198
1879,3291,66,1,739
1880,6497,91,3,139
1881,8433,95,1,26
1882,8876,47,3,522
1883,6676,72,3,217
1884,3168,72,2,152
1885,6997,5,2,413
1886,8549,22,3,254
1887,2075,69,2,83
1888,8486,40,1,446
1889,986,48,2,427
1890,4172,70,3,413
1891,7947,38,3,210
1892,5024,71,3,800
1893,9447,18,3,735
1894,4069,25,1,217
1895,5500,67,3,198
1896,2090,89,2,670
1897,415,21,3,730
1898,7819,95,3,433
1899,636,49,2,290
1900,9086,42,1,821
1901,3376,80,2,749
1902,9466,52,1,604
1903,2452,64,4,446
1904,9747,86,3,152
1905,637,93,4,932
1906,6534,76,1,422
1907,4920,46,3,443
1908,1490,43,4,26
1909,2812,63,4,777
1910,3474,1,4,873
1911,7915,26,1,426
1912,2346,74,3,41
1913,2620,25,2,821
1914,4152,89,4,443
1915,259,4,3,413
1916,7634,82,4,634
1917,7120,60,3,932
1918,6187,43,3,799
1919,8604,72,3,89
1920,8106,7,1,474
1921,9353,17,1,61
1922,8532,6,2,742
1923,5141,42,1,217
1924,3053,44,4,239
1925,5002,21,2,624
1926,940,2,3,106
1927,4277,13,1,254
1928,5878,32,2,821
1929,7973,77,3,53
1930,5816,29,2,217
1931,2700,5,4,53
1932,5627,90,2,616
1933,4099,96,2,800
1934,3726,82,4,465
1935,8867,17,1,928
1936,3426,84,4,198
1937,8350,15,1,634
1938,6727,60,4,427
1939,8082,79,2,932
1940,8657,68,2,614
1941,9914,73,2,616
1942,6969,44,4,799
1943,1440,33,2,451
1944,5745,10,2,649
1945,3037,47,4,673
1946,8932,1,4,471
1947,8514,40,1,426
1948,2981,73,4,171
1949,6798,22,2,450
1950,2368,26,4,704
1951,3703,35,4,614
1952,4885,33,4,208
1953,4745,10,4,481
1954,4498,61,2,624
1955,1144,38,4,41
1956,6213,19,4,763
1957,6206,68,4,960
1958,9872,83,4,704
1959,2169,7,2,481
1960,6660,12,2,932
1961,9317,91,3,41
1962,5838,32,4,217
1963,2673,27,4,83
1964,8091,57,2,290
1965,1186,85,3,739
1966,5892,54,3,893
1967,6123,69,2,519
1968,7660,83,4,422
1969,3379,7,2,735
1970,3970,78,3,742
1971,746,73,4,614
1972,7146,37,2,422
1973,8608,50,3,763
1974,570,9,3,624
1975,4246,5,4,202
1976,2067,54,1,489
1977,7898,48,2,749
1978,6500,9,3,522
1979,6900,52,3,272
1980,1970,30,2,960
1981,788,78,3,569
1982,2349,60,4,624
1983,5976,3,2,152
1984,7471,52,4,742
1985,3172,24,1,433
1986,9774,28,2,446
1987,9095,39,1,742
1988,4913,55,2,171
1989,8599,75,1,26
1990,9181,81,3,91
1991,2143,82,1,893
1992,8351,81,2,735
1993,6500,25,4,83
1994,5650,14,3,165
1995,4298,85,4,604
1996,5383,11,3,835
1997,3757,47,2,272
1998,3100,27,4,893
1999,1042,4,4,67
2000,3062,51,2,53
2001,9225,34,3,26
2002,875,40,3,53
2003,7696,71,2,465
2004,9534,18,3,873
2005,1920,19,4,645
2006,4136,82,3,673
2007,5593,15,2,616
2008,4709,75,1,61
2009,7262,12,2,522
2010,8250,35,3,364
2011,5829,36,3,426
2012,6762,12,4,634
2013,6494,16,3,502
2014,9491,92,3,519
2015,3611,44,4,604
2016,2093,44,3,422
2017,974,36,3,474
2018,2463,59,1,514
2019,5426,30,4,364
2020,2287,16,3,217
2021,1483,80,4,410
2022,2215,84,2,527
2023,3835,9,1,83
2024,9429,46,3,502
2025,4828,5,2,998
2026,9208,95,1,735
2027,1687,18,2,410
2028,7534,44,3,202
2029,6465,86,2,614
2030,9149,39,1,422
2031,1206,66,2,893
2032,9869,58,2,232
2033,968,67,4,873
2034,5203,47,4,297
2035,4760,92,3,980
2036,2152,75,4,171
2037,7345,74,2,604
2038,9851,84,4,704
2039,1753,95,1,498
2040,3438,53,1,624
2041,6624,51,3,217
2042,3308,45,4,422
2043,7939,48,4,634
2044,2493,22,3,799
2045,7497,82,2,422
2046,7745,12,1,171
2047,2962,79,4,426
2048,8259,55,4,742
2049,9870,98,3,171
2050,448,45,1,61
2051,6432,92,4,254
2052,3780,63,4,928
2053,5308,64,2,489
2054,613,44,3,165
2055,6549,15,4,800
2056,6506,99,4,634
2057,2693,17,1,30
2058,4675,75,1,427
2059,8916,61,1,540
2060,6825,26,2,554
2061,6146,29,1,645
2062,3324,89,3,83
2063,5215,4,2,730
2064,1627,27,4,540
2065,7224,42,2,61
2066,5179,86,4,554
2067,3472,24,3,910
2068,7258,19,4,83
2069,2102,41,3,433
2070,6907,91,4,217
2071,5679,83,2,670
2072,2996,13,1,893
2073,7214,95,2,202
2074,4313,66,3,873
2075,6778,91,2,511
2076,1178,64,3,673
2077,7680,72,2,489
2078,1329,12,3,799
2079,9070,29,2,489
2080,1182,29,1,954
2081,5729,86,3,980
2082,6297,30,4,489
2083,4889,73,3,670
2084,5019,69,1,960
2085,8227,100,1,730
2086,6414,13,1,471
2087,1699,2,4,223
2088,5666,33,1,272
2089,7055,4,1,446
2090,3591,56,4,210
2091,2472,74,1,960
2092,6946,57,4,223
2093,2308,97,2,95
2094,5168,2,2,139
2095,108,63,2,239
2096,6871,12,3,603
2097,9565,16,3,413
2098,3617,60,1,239
2099,2583,99,4,165
2100,2720,56,3,195
2101,3511,73,4,410
2102,8707,3,2,749
2103,5004,92,4,389
2104,7480,52,2,835
2105,1220,16,3,821
2106,5152,83,4,799
2107,1609,75,4,30
2108,2557,46,2,519
2109,1283,31,4,893
2110,5351,1,2,428
2111,4389,55,3,297
2112,6380,30,2,223
2113,7971,85,2,210
2114,545,79,4,932
2115,9904,16,4,89
2116,645,68,4,763
2117,5324,88,3,254
2118,5648,40,4,522
2119,859,87,3,217
2120,6834,17,3,426
2121,7677,99,1,409
2122,2233,26,4,519
2123,9785,35,2,91
2124,4929,79,4,763
2125,6969,15,4,89
2126,406,27,2,519
2127,2945,72,2,670
2128,8367,15,3,83
2129,6038,72,2,272
2130,4696,4,1,465
2131,7968,65,4,616
2132,8302,25,4,603
2133,7746,99,2,645
2134,6756,8,2,41
2135,6983,49,2,239
2136,4324,17,3,813
2137,4840,28,3,502
2138,747,70,4,474
2139,3620,6,3,427
2140,6635,55,4,446
2141,9484,1,4,569
2142,6812,67,3,426
2143,8851,52,3,739
2144,9557,73,1,603
2145,2353,79,2,474
2146,368,40,1,223
2147,7860,84,4,569
2148,3541,16,4,813
2149,572,74,3,522
2150,7393,78,1,139
2151,6954,16,2,739
2152,8967,15,3,165
2153,4906,41,3,910
2154,1651,90,4,290
2155,3481,10,2,198
2156,8492,60,4,998
2157,3622,12,3,837
2158,8170,37,1,799
2159,6387,14,2,673
2160,4766,25,3,297
2161,3984,94,3,254
2162,3284,53,4,569
2163,6717,30,2,465
2164,5627,59,3,735
2165,1669,63,1,195
2166,3693,99,3,30
2167,1358,79,2,169
2168,2944,95,3,954
2169,5545,18,4,61
2170,1820,71,3,910
2171,4234,67,3,813
2172,8829,5,2,409
2173,1204,89,3,954
2174,4318,16,3,540
2175,1394,79,1,409
2176,4256,84,1,202
2177,1228,41,2,364
2178,528,60,1,443
2179,6746,86,2,502
2180,8128,35,2,409
2181,6947,27,3,960
2182,4713,12,1,413
2183,9873,33,1,837
2184,7280,24,4,26
2185,215,26,1,451
2186,1942,98,1,208
2187,4786,13,4,254
2188,5653,92,1,540
2189,4834,20,3,980
2190,7214,72,4,223
2191,9702,50,4,954
2192,1439,80,1,954
2193,8097,34,3,232
2194,9647,96,3,673
2195,3203,30,1,960
2196,1976,99,2,749
2197,3090,16,2,739
2198,6556,48,1,540
2199,4239,9,2,932
2200,9522,54,2,514
2201,1564,31,3,95
2202,4910,19,1,603
2203,3448,34,1,446
2204,5608,62,3,427
2205,9979,80,4,297
2206,9841,88,1,527
2207,1118,16,3,223
2208,7169,79,2,932
2209,8647,31,2,928
2210,7994,52,3,616
2211,7630,56,1,799
2212,3640,71,1,165
2213,5777,44,2,223
2214,78,15,1,742
2215,8839,66,3,465
2216,1103,86,1,800
2217,7100,24,4,208
2218,248,89,3,649
2219,3293,61,4,522
2220,1151,12,2,928
2221,5000,14,1,223
2222,8606,34,2,730
2223,8868,20,2,634
2224,1410,63,1,67
2225,7685,78,4,813
2226,9902,82,4,813
2227,8525,35,4,433
2228,2344,63,2,498
2229,8633,81,4,742
2230,6923,48,2,603
2231,8721,45,4,433
2232,5707,87,3,272
2233,7289,86,2,474
2234,1818,49,1,511
2235,7010,31,1,670
2236,2546,29,4,739
2237,4249,25,2,410
2238,4440,96,3,91
2239,4212,95,4,821
2240,3998,6,2,208
2241,8296,37,4,928
2242,2296,17,2,730
2243,9179,31,2,910
2244,5042,58,3,527
2245,364,21,3,624
2246,1410,2,3,89
2247,4984,7,1,451
2248,9365,91,4,813
2249,1227,22,2,527
2250,3446,4,4,616
2251,6120,91,3,83
2252,965,45,1,165
2253,1814,96,2,960
2254,1285,85,4,471
2255,6662,99,4,511
2256,5392,73,2,502
2257,2808,92,4,481
2258,8600,10,3,735
2259,8206,87,3,735
2260,536,24,4,83
2261,254,57,3,232
2262,2892,4,3,514
2263,7079,81,3,61
2264,9990,48,4,616
2265,5879,88,1,742
2266,4585,58,4,837
2267,3184,1,1,389
2268,7470,66,2,169
2269,105,40,3,106
2270,228,48,2,604
2271,7593,53,3,604
2272,6632,6,1,41
2273,2030,14,4,427
2274,453,62,2,749
2275,9898,36,4,471
2276,1211,21,1,83
2277,1955,25,2,422
2278,7491,54,4,443
2279,3411,72,3,450
2280,8275,27,4,272
2281,833,78,2,239
2282,147,4,2,749
2283,9178,8,4,519
2284,2383,91,4,91
2285,6937,83,2,83
2286,2727,94,2,960
2287,2271,92,1,763
2288,4702,91,1,893
2289,4956,61,3,704
2290,9798,37,2,998
2291,8874,44,1,83
2292,398,3,3,777
2293,1467,49,1,67
2294,441,28,1,171
2295,7895,83,4,763
2296,5087,91,1,410
2297,4686,87,3,422
2298,992,83,2,569
2299,7615,57,4,202
2300,9921,13,4,91
2301,7025,94,1,742
2302,8500,41,2,511
2303,2697,72,4,30
2304,144,29,2,169
2305,8522,43,1,254
2306,784,50,2,450
2307,9182,50,2,297
2308,3233,47,2,223
2309,6451,70,3,26
2310,2875,56,3,446
2311,2052,17,1,670
2312,3564,29,1,527
2313,9602,56,1,217
2314,4601,52,1,813
2315,186,48,1,451
2316,7014,2,4,837
2317,8034,33,3,426
2318,9497,59,1,446
2319,9851,39,1,169
2320,3866,55,4,223
2321,2788,35,4,471
2322,3056,31,1,735
2323,9198,76,4,670
2324,1966,31,4,474
2325,6330,26,3,61
2326,3467,96,2,735
2327,3733,49,1,26
2328,3076,60,3,95
2329,3397,50,2,873
2330,7366,60,3,777
2331,8982,3,2,730
2332,2926,20,4,443
2333,3431,56,3,777
2334,7174,47,1,198
2335,1998,2,4,522
2336,5782,63,4,670
2337,6928,77,2,742
2338,2016,93,3,152
2339,6308,63,2,489
2340,2738,51,1,409
2341,7738,70,1,614
2342,711,42,4,540
2343,4695,8,3,254
2344,1203,26,4,763
2345,3050,54,1,569
2346,7555,74,3,389
2347,8245,38,1,511
2348,9970,56,3,670
2349,1311,65,4,217
2350,1407,66,4,527
2351,4086,43,1,95
2352,4675,64,4,749
2353,5457,35,4,704
2354,5303,65,4,749
2355,3522,68,2,422
2356,1309,3,2,95
2357,5283,88,1,837
2358,6116,55,4,481
2359,2354,81,4,83
2360,9487,27,2,195
2361,1565,25,2,777
2362,409,59,3,960
2363,1099,84,4,139
2364,9701,39,1,603
2365,5433,54,1,297
2366,112,51,3,217
2367,1272,30,2,634
2368,5939,70,2,569
2369,2884,71,3,389
2370,7036,27,3,514
2371,6902,5,2,614
2372,1676,26,1,106
2373,6624,36,3,522
2374,325,11,4,519
2375,4074,56,1,53
2376,3827,23,2,569
2377,6629,3,2,389
2378,1433,79,3,89
2379,5956,58,2,471
2380,5528,44,1,41
2381,9341,89,3,152
2382,7944,80,3,634
2383,3785,96,2,527
2384,4380,26,1,413
2385,6582,69,2,30
2386,6014,10,1,554
2387,872,75,1,739
2388,8236,97,3,739
2389,6520,92,4,410
2390,7322,57,2,670
2391,4703,80,2,297
2392,2,44,3,171
2393,6892,2,2,95
2394,4494,29,1,169
2395,597,2,1,443
2396,7036,86,2,171
2397,6518,75,3,821
2398,1790,35,1,217
2399,3805,96,2,198
2400,9977,64,2,928
2401,7213,5,1,443
2402,4067,91,1,89
2403,4911,51,2,540
2404,5652,76,1,239
2405,2172,8,4,91
2406,4669,3,3,799
2407,7424,96,1,152
2408,5836,22,3,649
2409,8709,63,3,960
2410,314,28,1,502
2411,1361,90,3,749
2412,2125,45,2,223
2413,828,21,2,410
2414,1677,75,2,624
2415,4392,27,4,749
2416,3779,7,2,413
2417,1461,73,2,422
2418,2755,47,1,616
2419,5771,48,2,502
2420,8970,98,1,297
2421,1564,43,4,835
2422,5239,26,2,471
2423,8587,70,4,364
2424,9713,76,2,26
2425,1273,37,3,893
2426,5127,50,3,422
2427,5533,44,2,450
2428,5057,1,3,217
